4.77401133333;-74.2356126667;12:17:07;1
4.774015;-74.23561;12:17:38;1
4.7740115;-74.2356048333;12:18:09;1
4.774019;-74.2355991667;12:18:40;1
4.7740105;-74.2355925;12:19:11;1
4.77398833333;-74.2355645;12:19:42;1
4.77398483333;-74.235563;12:20:13;1
4.77398516667;-74.2355721667;12:20:44;1
4.77400283333;-74.2356026667;12:21:15;1
4.77399966667;-74.2355731667;12:21:46;1
4.773997;-74.2355735;12:22:17;1
4.77399966667;-74.2355843333;12:22:48;1
4.77401533333;-74.2355588333;12:23:19;1
4.77401483333;-74.235543;12:23:50;1
4.77401633333;-74.2355398333;12:24:21;1
4.77401333333;-74.2355605;12:24:52;1
4.77402133333;-74.2355905;12:25:23;1
4.7740175;-74.2355806667;12:25:54;1
4.77400716667;-74.2355598333;12:26:25;1
4.77400916667;-74.235568;12:26:56;1
4.77401116667;-74.2355668333;12:27:27;1
4.77400983333;-74.2355708333;12:27:58;1
4.77400416667;-74.2355693333;12:28:29;1
4.774008;-74.2355775;12:29:00;1
4.77402033333;-74.235581;12:29:31;1
4.7740175;-74.2355863333;12:30:02;1
4.774011;-74.2355868333;12:30:33;1
4.77400283333;-74.2355835;12:31:04;1
4.77398716667;-74.2355943333;12:31:35;1
4.773991;-74.2356016667;12:32:06;1
4.77400116667;-74.2355863333;12:32:37;1
4.77401283333;-74.2355846667;12:33:08;1
4.77403816667;-74.23559;12:33:39;1
4.77406;-74.2355861667;12:34:10;1
4.77408133333;-74.235586;12:34:41;1
4.77401183333;-74.2355806667;12:35:12;1
4.77399483333;-74.2355918333;12:35:43;1
4.77400766667;-74.2356005;12:36:14;1
4.774018;-74.2356015;12:36:45;1
4.77400833333;-74.2356026667;12:37:16;1
4.77402566667;-74.2355805;12:37:47;1
4.77401116667;-74.235619;12:38:18;1
4.7740035;-74.235607;12:38:49;1
4.77400783333;-74.2355993333;12:39:20;1
4.77400566667;-74.2355991667;12:39:51;1
4.77399866667;-74.235602;12:40:22;1
4.77399116667;-74.2356135;12:40:53;1
4.77398983333;-74.2356163333;12:41:24;1
4.77398133333;-74.2356143333;12:41:55;1
4.77397116667;-74.235617;12:42:26;1
4.7739915;-74.235616;12:42:57;1
4.773987;-74.2356205;12:43:28;1
4.7739915;-74.2356276667;12:43:59;1
4.773993;-74.2356236667;12:44:30;1
4.77399516667;-74.2356091667;12:45:01;1
4.77400083333;-74.2356166667;12:45:32;1
4.774031;-74.2355891667;12:46:03;1
4.7740335;-74.2355791667;12:46:34;1
4.77400716667;-74.235585;12:47:05;1
4.77402416667;-74.2355981667;12:47:36;1
4.7740335;-74.2356053333;12:48:07;1
4.77401083333;-74.2355668333;12:48:38;1
4.7739045;-74.2353661667;12:49:09;1
4.773799;-74.2350823333;12:49:40;1
4.7736995;-74.2348273333;12:50:11;1
4.77357816667;-74.2345545;12:50:42;1
4.77347583333;-74.2343041667;12:51:13;1
4.77328966667;-74.2341735;12:51:44;1
4.77323466667;-74.2341315;12:52:15;1
4.7730265;-74.2339561667;12:52:46;1
4.772822;-74.2338065;12:53:17;1
4.77261983333;-74.2336401667;12:53:48;1
4.77240216667;-74.2334638333;12:54:19;1
4.77218133333;-74.2333083333;12:54:50;1
4.77196716667;-74.2331401667;12:55:21;1
4.77177683333;-74.2332615;12:55:52;1
4.77151883333;-74.2334108333;12:56:23;1
4.771251;-74.2335088333;12:56:54;1
4.77096033333;-74.2335903333;12:57:25;1
