4.77403366667;-74.2356888333;11:56:58;1
4.77394466667;-74.2356296667;11:57:29;1
4.77398583333;-74.2356223333;11:58:00;1
4.77402916667;-74.2355683333;11:58:31;1
4.7739845;-74.2356081667;11:59:02;1
4.7741105;-74.2356435;11:59:33;1
4.774059;-74.2356093333;12:00:04;1
4.774039;-74.235588;12:00:35;1
4.7740025;-74.23557;12:01:06;1
4.77400366667;-74.2355871667;12:01:37;1
4.77400566667;-74.2356025;12:02:08;1
4.77401316667;-74.2355971667;12:02:39;1
4.7740135;-74.2355938333;12:03:10;1
4.77401416667;-74.2356005;12:03:41;1
4.77401633333;-74.2355888333;12:04:12;1
4.77403266667;-74.2355841667;12:04:43;1
4.774017;-74.2355875;12:05:14;1
4.77399483333;-74.2355668333;12:05:45;1
4.77399183333;-74.2355063333;12:06:16;1
4.77398083333;-74.2355373333;12:06:47;1
4.773996;-74.2355513333;12:07:18;1
4.77400433333;-74.2355788333;12:07:49;1
4.77401583333;-74.2355951667;12:08:20;1
4.7740315;-74.2355825;12:08:51;1
4.7740435;-74.2355903333;12:09:22;1
4.774041;-74.2356071667;12:09:53;1
4.77402016667;-74.2356048333;12:10:24;1
4.77400716667;-74.2356058333;12:10:55;1
4.77401033333;-74.235593;12:11:26;1
4.77399583333;-74.2355816667;12:11:57;1
4.773982;-74.2356001667;12:12:28;1
4.77399433333;-74.2355795;12:12:59;1
4.773976;-74.2355813333;12:13:30;1
4.77397883333;-74.2355806667;12:14:01;1
4.77395766667;-74.2355723333;12:14:32;1
4.77390866667;-74.235532;12:15:03;1
4.7739725;-74.2355295;12:15:34;1
4.77399233333;-74.235562;12:16:05;1
4.77398966667;-74.2355683333;12:16:36;1
4.7739985;-74.2355666667;12:17:07;1
4.77402516667;-74.2355841667;12:17:38;1
4.77401383333;-74.2356055;12:18:09;1
4.77400266667;-74.2356216667;12:18:40;1
4.774009;-74.2356568333;12:19:11;1
4.77400283333;-74.2356196667;12:19:42;1
4.77398833333;-74.2356083333;12:20:13;1
4.77400466667;-74.235597;12:20:44;1
4.77404133333;-74.2356018333;12:21:15;1
4.774035;-74.235599;12:21:46;1
4.77403833333;-74.2356203333;12:22:17;1
4.7740405;-74.2356306667;12:22:48;1
4.77402966667;-74.2356333333;12:23:19;1
4.77402483333;-74.235632;12:23:50;1
4.77402966667;-74.2356461667;12:24:21;1
