4.76994,-74.23253633118942,11:42:01 AM,1
4.7699961369051325,-74.23253633118942,11:42:32 AM,1
4.76994,-74.23253633118942,11:43:03 AM,1
4.7699961369051325,-74.23253633118942,11:43:34 AM,1
4.7699961369051325,-74.23248,11:44:05 AM,1
4.770052273810265,-74.23248,11:44:36 AM,1
4.770012510368021,-74.23251976344224,11:45:07 AM,1
4.7700686472731535,-74.23251976344224,11:45:38 AM,1
4.7700686472731535,-74.23246343225281,11:46:09 AM,1
4.770108410715397,-74.23242366881057,11:46:40 AM,1
4.77016454762053,-74.23242366881057,11:47:11 AM,1
4.77016454762053,-74.23236733762114,11:47:42 AM,1
4.770204311062773,-74.2323275741789,11:48:13 AM,1
4.770148174157641,-74.2323275741789,11:48:44 AM,1
4.770092037252509,-74.2323275741789,11:49:15 AM,1
4.770092037252509,-74.23227124298947,11:49:46 AM,1
4.770092037252509,-74.2323275741789,11:50:17 AM,1
4.770148174157641,-74.2323275741789,11:50:48 AM,1
4.770187937599885,-74.23228781073665,11:51:19 AM,1
4.770187937599885,-74.23234414192608,11:51:50 AM,1
4.770131800694752,-74.23234414192608,11:52:21 AM,1
4.770131800694752,-74.2324004731155,11:52:52 AM,1
4.770187937599885,-74.2324004731155,11:53:23 AM,1
4.770244074505017,-74.2324004731155,11:53:54 AM,1
4.77030021141015,-74.2324004731155,11:54:25 AM,1
4.77030021141015,-74.23234414192608,11:54:56 AM,1
4.77030021141015,-74.23228781073665,11:55:27 AM,1
4.770260447967906,-74.2323275741789,11:55:58 AM,1
4.770204311062773,-74.2323275741789,11:56:29 AM,1
4.77016454762053,-74.23236733762114,11:57:00 AM,1
4.770220684525662,-74.23236733762114,11:57:31 AM,1
4.770260447967906,-74.2323275741789,11:58:02 AM,1
4.770204311062773,-74.2323275741789,11:58:33 AM,1
4.770244074505017,-74.23228781073665,11:59:04 AM,1
4.770283837947261,-74.2322480472944,11:59:35 AM,1
4.770227701042129,-74.2322480472944,12:00:06 PM,1
4.770283837947261,-74.2322480472944,12:00:37 PM,1
4.770283837947261,-74.23219171610498,12:01:08 PM,1
4.770339974852393,-74.23219171610498,12:01:39 PM,1
4.770339974852393,-74.23213538491555,12:02:10 PM,1
4.770339974852393,-74.23219171610498,12:02:41 PM,1
4.77030021141015,-74.23223147954722,12:03:12 PM,1
4.77030021141015,-74.2321751483578,12:03:43 PM,1
4.77030021141015,-74.23211881716837,12:04:14 PM,1
4.770260447967906,-74.23215858061062,12:04:45 PM,1
4.770260447967906,-74.23221491180004,12:05:16 PM,1
4.770260447967906,-74.23215858061062,12:05:47 PM,1
4.770220684525662,-74.23219834405286,12:06:18 PM,1
4.770180921083418,-74.2322381074951,12:06:49 PM,1
4.770237057988551,-74.2322381074951,12:07:20 PM,1
4.770237057988551,-74.23218177630568,12:07:51 PM,1
4.770237057988551,-74.2322381074951,12:08:22 PM,1
4.770293194893683,-74.2322381074951,12:08:53 PM,1
4.7703493317988155,-74.2322381074951,12:09:24 PM,1
4.7703493317988155,-74.23218177630568,12:09:55 PM,1
4.770293194893683,-74.23218177630568,12:10:26 PM,1
4.770293194893683,-74.23212544511625,12:10:57 PM,1
4.770293194893683,-74.23206911392683,12:11:28 PM,1
4.770237057988551,-74.23206911392683,12:11:59 PM,1
4.770180921083418,-74.23206911392683,12:12:30 PM,1
4.770180921083418,-74.23212544511625,12:13:01 PM,1
4.7701411576411745,-74.2321652085585,12:13:32 PM,1
4.770101394198931,-74.23220497200074,12:14:03 PM,1
4.770101394198931,-74.23226130319017,12:14:34 PM,1
4.7701411576411745,-74.23222153974793,12:15:05 PM,1
4.770180921083418,-74.23218177630568,12:15:36 PM,1
4.770180921083418,-74.2322381074951,12:16:07 PM,1
4.7701411576411745,-74.23227787093735,12:16:38 PM,1
4.770197294546307,-74.23227787093735,12:17:09 PM,1
4.770157531104063,-74.2323176343796,12:17:40 PM,1
4.770117767661819,-74.23235739782184,12:18:11 PM,1
4.770157531104063,-74.2323176343796,12:18:42 PM,1
4.770157531104063,-74.23237396556902,12:19:13 PM,1
4.770197294546307,-74.23233420212678,12:19:44 PM,1
4.7701411576411745,-74.23233420212678,12:20:15 PM,1
4.7701411576411745,-74.2323905333162,12:20:46 PM,1
