4.772823,-74.232663513202,11:31:47 AM,1
4.772838167246781,-74.23264834595521,11:32:18 AM,1
4.772816754555987,-74.23264834595521,11:32:49 AM,1
4.772801587309206,-74.232663513202,11:33:20 AM,1
4.772823,-74.232663513202,11:33:51 AM,1
4.772844412690794,-74.232663513202,11:34:22 AM,1
4.772844412690794,-74.232642026404,11:34:53 AM,1
4.772844412690794,-74.232663513202,11:35:24 AM,1
4.772844412690794,-74.232685,11:35:55 AM,1
4.772865825381587,-74.232685,11:36:26 AM,1
4.772850658134806,-74.23270016724679,11:36:57 AM,1
4.772850658134806,-74.2327216540448,11:37:28 AM,1
4.772865825381587,-74.23270648679801,11:37:59 AM,1
4.772844412690794,-74.23270648679801,11:38:30 AM,1
4.772823,-74.23270648679801,11:39:01 AM,1
4.772823,-74.232685,11:39:32 AM,1
4.772838167246781,-74.23266983275322,11:40:03 AM,1
4.772823,-74.232685,11:40:34 AM,1
4.772823,-74.232663513202,11:41:05 AM,1
4.772844412690794,-74.232663513202,11:41:36 AM,1
4.772829245444012,-74.23267868044879,11:42:07 AM,1
4.772850658134806,-74.23267868044879,11:42:38 AM,1
4.772850658134806,-74.23270016724679,11:43:09 AM,1
4.772829245444012,-74.23270016724679,11:43:40 AM,1
4.772814078197231,-74.23271533449358,11:44:11 AM,1
4.77279891095045,-74.23273050174036,11:44:42 AM,1
4.77279891095045,-74.23270901494236,11:45:13 AM,1
4.772777498259656,-74.23270901494236,11:45:44 AM,1
4.772792665506437,-74.23269384769557,11:46:15 AM,1
4.772792665506437,-74.23271533449358,11:46:46 AM,1
4.772807832753219,-74.23270016724679,11:47:17 AM,1
4.772829245444012,-74.23270016724679,11:47:48 AM,1
4.772829245444012,-74.2327216540448,11:48:19 AM,1
4.772850658134806,-74.2327216540448,11:48:50 AM,1
4.7728720708256,-74.2327216540448,11:49:21 AM,1
4.772893483516394,-74.2327216540448,11:49:52 AM,1
4.772908650763175,-74.23270648679801,11:50:23 AM,1
4.772908650763175,-74.23272797359601,11:50:54 AM,1
4.772908650763175,-74.23274946039402,11:51:25 AM,1
4.772923818009956,-74.23273429314723,11:51:56 AM,1
4.772902405319162,-74.23273429314723,11:52:27 AM,1
4.772880992628369,-74.23273429314723,11:52:58 AM,1
4.772902405319162,-74.23273429314723,11:53:29 AM,1
4.772923818009956,-74.23273429314723,11:54:00 AM,1
4.772902405319162,-74.23273429314723,11:54:31 AM,1
4.772917572565944,-74.23271912590045,11:55:02 AM,1
4.772917572565944,-74.23274061269845,11:55:33 AM,1
4.772917572565944,-74.23271912590045,11:56:04 AM,1
4.772917572565944,-74.23274061269845,11:56:35 AM,1
4.772917572565944,-74.23271912590045,11:57:06 AM,1
4.772917572565944,-74.23269763910244,11:57:37 AM,1
4.772917572565944,-74.23271912590045,11:58:08 AM,1
4.772938985256737,-74.23271912590045,11:58:39 AM,1
4.772954152503519,-74.23270395865366,11:59:10 AM,1
4.772954152503519,-74.23268247185565,11:59:41 AM,1
4.7729693197503,-74.23266730460887,12:00:12 PM,1
4.772947907059506,-74.23266730460887,12:00:43 PM,1
4.772926494368712,-74.23266730460887,12:01:14 PM,1
4.772926494368712,-74.23264581781086,12:01:45 PM,1
4.772926494368712,-74.23266730460887,12:02:16 PM,1
4.772926494368712,-74.23268879140687,12:02:47 PM,1
4.772926494368712,-74.23271027820488,12:03:18 PM,1
4.772947907059506,-74.23271027820488,12:03:49 PM,1
4.772963074306287,-74.23269511095809,12:04:20 PM,1
4.772984486997081,-74.23269511095809,12:04:51 PM,1
4.772984486997081,-74.2327165977561,12:05:22 PM,1
4.7729693197503,-74.23273176500288,12:05:53 PM,1
4.7729693197503,-74.23275325180089,12:06:24 PM,1
4.772990732441094,-74.23275325180089,12:06:55 PM,1
4.7729693197503,-74.23275325180089,12:07:26 PM,1
4.7729693197503,-74.23273176500288,12:07:57 PM,1
4.7729693197503,-74.23271027820488,12:08:28 PM,1
4.772947907059506,-74.23271027820488,12:08:59 PM,1
4.772926494368712,-74.23271027820488,12:09:30 PM,1
4.772926494368712,-74.23273176500288,12:10:01 PM,1
4.772941661615493,-74.2327165977561,12:10:32 PM,1
4.772963074306287,-74.2327165977561,12:11:03 PM,1
4.772941661615493,-74.2327165977561,12:11:34 PM,1
4.7729202489247,-74.2327165977561,12:12:05 PM,1
4.772905081677918,-74.23273176500288,12:12:36 PM,1
4.772889914431137,-74.23274693224967,12:13:07 PM,1
4.772911327121931,-74.23274693224967,12:13:38 PM,1
4.77289615987515,-74.23276209949645,12:14:09 PM,1
4.77289615987515,-74.23278358629446,12:14:40 PM,1
4.772880992628369,-74.23279875354125,12:15:11 PM,1
4.77289615987515,-74.23278358629446,12:15:42 PM,1
4.772874747184356,-74.23278358629446,12:16:13 PM,1
4.77289615987515,-74.23278358629446,12:16:44 PM,1
4.772917572565944,-74.23278358629446,12:17:15 PM,1
4.772902405319162,-74.23279875354125,12:17:46 PM,1
4.772880992628369,-74.23279875354125,12:18:17 PM,1
4.77289615987515,-74.23278358629446,12:18:48 PM,1
4.77289615987515,-74.23280507309246,12:19:19 PM,1
4.772911327121931,-74.23278990584568,12:19:50 PM,1
4.77289615987515,-74.23280507309246,12:20:21 PM,1
4.772917572565944,-74.23280507309246,12:20:52 PM,1
4.772938985256737,-74.23280507309246,12:21:23 PM,1
4.772960397947531,-74.23280507309246,12:21:54 PM,1
4.772975565194312,-74.23278990584568,12:22:25 PM,1
4.772996977885106,-74.23278990584568,12:22:56 PM,1
4.7730183905759,-74.23278990584568,12:23:27 PM,1
4.773033557822681,-74.23277473859889,12:23:58 PM,1
4.7730183905759,-74.23278990584568,12:24:29 PM,1
4.773003223329119,-74.23280507309246,12:25:00 PM,1
4.7730183905759,-74.23278990584568,12:25:31 PM,1
4.773033557822681,-74.23277473859889,12:26:02 PM,1
4.773054970513475,-74.23277473859889,12:26:33 PM,1
4.773039803266694,-74.23278990584568,12:27:04 PM,1
4.773024636019913,-74.23280507309246,12:27:35 PM,1
4.773003223329119,-74.23280507309246,12:28:06 PM,1
